"year","month","sunspots","sd","ts","time"
1896,12,42.6,12.5,1896.96,"1896-12-15 00:00:00"
1897,1,40.6,13.7,1897.04,"1897-1-15 00:00:00"
1897,2,29.4,21.8,1897.12,"1897-2-15 00:00:00"
1897,3,29.1,15.1,1897.21,"1897-3-15 00:00:00"
1897,4,31,25.1,1897.29,"1897-4-15 00:00:00"
1897,5,20,14.8,1897.38,"1897-5-15 00:00:00"
1897,6,11.3,7.4,1897.46,"1897-6-15 00:00:00"
1897,7,27.6,7.3,1897.54,"1897-7-15 00:00:00"
1897,8,21.8,10.2,1897.62,"1897-8-15 00:00:00"
1897,9,48.1,20.5,1897.71,"1897-9-15 00:00:00"
1897,10,14.3,11.8,1897.79,"1897-10-15 00:00:00"
1897,11,8.4,7.2,1897.88,"1897-11-15 00:00:00"
1897,12,33.3,20.3,1897.96,"1897-12-15 00:00:00"
1898,1,30.2,16.2,1898.04,"1898-1-15 00:00:00"
1898,2,36.4,23.8,1898.12,"1898-2-15 00:00:00"
1898,3,38.3,33.6,1898.21,"1898-3-15 00:00:00"
1898,4,14.5,13,1898.29,"1898-4-15 00:00:00"
1898,5,25.8,10.2,1898.38,"1898-5-15 00:00:00"
1898,6,22.3,11.7,1898.46,"1898-6-15 00:00:00"
1898,7,9,10.4,1898.54,"1898-7-15 00:00:00"
1898,8,31.4,20,1898.62,"1898-8-15 00:00:00"
1898,9,34.8,18.7,1898.71,"1898-9-15 00:00:00"
1898,10,34.4,17.6,1898.79,"1898-10-15 00:00:00"
1898,11,30.9,22.8,1898.88,"1898-11-15 00:00:00"
1898,12,12.6,9.3,1898.96,"1898-12-15 00:00:00"
1899,1,19.5,13.1,1899.04,"1899-1-15 00:00:00"
1899,2,9.2,9.5,1899.12,"1899-2-15 00:00:00"
1899,3,18.1,13.8,1899.21,"1899-3-15 00:00:00"
1899,4,14.2,6,1899.29,"1899-4-15 00:00:00"
1899,5,7.7,5.8,1899.38,"1899-5-15 00:00:00"
1899,6,20.5,12,1899.46,"1899-6-15 00:00:00"
1899,7,13.5,10.6,1899.54,"1899-7-15 00:00:00"
1899,8,2.9,6,1899.62,"1899-8-15 00:00:00"
1899,9,8.4,11.1,1899.71,"1899-9-15 00:00:00"
1899,10,13,19.8,1899.79,"1899-10-15 00:00:00"
1899,11,7.8,7.6,1899.88,"1899-11-15 00:00:00"
1899,12,10.5,9.6,1899.96,"1899-12-15 00:00:00"
1900,1,9.4,9,1900.04,"1900-1-15 00:00:00"
1900,2,13.6,17.9,1900.12,"1900-2-15 00:00:00"
1900,3,8.6,10.3,1900.21,"1900-3-15 00:00:00"
1900,4,16,16.7,1900.29,"1900-4-15 00:00:00"
1900,5,15.2,15.6,1900.38,"1900-5-15 00:00:00"
1900,6,12.1,11.6,1900.46,"1900-6-15 00:00:00"
1900,7,8.3,9.3,1900.54,"1900-7-15 00:00:00"
1900,8,4.3,7.9,1900.62,"1900-8-15 00:00:00"
1900,9,8.3,9.1,1900.71,"1900-9-15 00:00:00"
1900,10,12.9,11.2,1900.79,"1900-10-15 00:00:00"
1900,11,4.5,5.7,1900.88,"1900-11-15 00:00:00"
1900,12,0.3,1.3,1900.96,"1900-12-15 00:00:00"
1901,1,0.2,1.3,1901.04,"1901-1-15 00:00:00"
1901,2,2.4,4.1,1901.12,"1901-2-15 00:00:00"
1901,3,4.5,8,1901.21,"1901-3-15 00:00:00"
1901,4,0,0,1901.29,"1901-4-15 00:00:00"
1901,5,10.2,13.7,1901.38,"1901-5-15 00:00:00"
1901,6,5.8,6.7,1901.46,"1901-6-15 00:00:00"
1901,7,0.7,2.1,1901.54,"1901-7-15 00:00:00"
1901,8,1,2.7,1901.62,"1901-8-15 00:00:00"
1901,9,0.6,2.2,1901.71,"1901-9-15 00:00:00"
1901,10,3.7,5.9,1901.79,"1901-10-15 00:00:00"
1901,11,3.8,4.3,1901.88,"1901-11-15 00:00:00"
1901,12,0,0,1901.96,"1901-12-15 00:00:00"
1902,1,5.5,8.1,1902.04,"1902-1-15 00:00:00"
1902,2,0,0,1902.12,"1902-2-15 00:00:00"
1902,3,12.4,17.6,1902.21,"1902-3-15 00:00:00"
1902,4,0,0,1902.29,"1902-4-15 00:00:00"
1902,5,2.8,3.9,1902.38,"1902-5-15 00:00:00"
1902,6,1.4,3.5,1902.46,"1902-6-15 00:00:00"
1902,7,0.9,2.9,1902.54,"1902-7-15 00:00:00"
1902,8,2.3,3.7,1902.62,"1902-8-15 00:00:00"
1902,9,7.6,10.4,1902.71,"1902-9-15 00:00:00"
1902,10,16.3,11.6,1902.79,"1902-10-15 00:00:00"
1902,11,10.3,13.3,1902.88,"1902-11-15 00:00:00"
1902,12,1.1,3.3,1902.96,"1902-12-15 00:00:00"
1903,1,8.3,6.8,1903.04,"1903-1-15 00:00:00"
1903,2,17,7.4,1903.12,"1903-2-15 00:00:00"
1903,3,13.5,15.1,1903.21,"1903-3-15 00:00:00"
1903,4,26.1,18.4,1903.29,"1903-4-15 00:00:00"
1903,5,14.6,16.2,1903.38,"1903-5-15 00:00:00"
1903,6,16.3,16.8,1903.46,"1903-6-15 00:00:00"
1903,7,27.9,15,1903.54,"1903-7-15 00:00:00"
1903,8,28.8,23.8,1903.62,"1903-8-15 00:00:00"
1903,9,11.1,10.7,1903.71,"1903-9-15 00:00:00"
1903,10,38.9,28.5,1903.79,"1903-10-15 00:00:00"
1903,11,44.5,34.2,1903.88,"1903-11-15 00:00:00"
1903,12,45.6,25,1903.96,"1903-12-15 00:00:00"
1904,1,31.6,18.6,1904.04,"1904-1-15 00:00:00"
1904,2,24.5,10.5,1904.12,"1904-2-15 00:00:00"
1904,3,37.2,18.1,1904.21,"1904-3-15 00:00:00"
1904,4,43,16.9,1904.29,"1904-4-15 00:00:00"
1904,5,39.5,14.9,1904.38,"1904-5-15 00:00:00"
1904,6,41.9,16,1904.46,"1904-6-15 00:00:00"
1904,7,50.6,20.1,1904.54,"1904-7-15 00:00:00"
1904,8,58.2,30.1,1904.62,"1904-8-15 00:00:00"
1904,9,30.1,16.4,1904.71,"1904-9-15 00:00:00"
1904,10,54.2,18.1,1904.79,"1904-10-15 00:00:00"
1904,11,38,16.4,1904.88,"1904-11-15 00:00:00"
1904,12,54.6,34.4,1904.96,"1904-12-15 00:00:00"
1905,1,54.8,26.7,1905.04,"1905-1-15 00:00:00"
1905,2,85.8,31.9,1905.12,"1905-2-15 00:00:00"
1905,3,56.5,31.1,1905.21,"1905-3-15 00:00:00"
1905,4,39.3,12.6,1905.29,"1905-4-15 00:00:00"
1905,5,48,26.3,1905.38,"1905-5-15 00:00:00"
1905,6,49,13,1905.46,"1905-6-15 00:00:00"
1905,7,73,48.1,1905.54,"1905-7-15 00:00:00"
1905,8,58.8,23.4,1905.62,"1905-8-15 00:00:00"
1905,9,55,23.1,1905.71,"1905-9-15 00:00:00"
1905,10,78.7,26.2,1905.79,"1905-10-15 00:00:00"
1905,11,107.2,34.2,1905.88,"1905-11-15 00:00:00"
1905,12,55.5,14.9,1905.96,"1905-12-15 00:00:00"
1906,1,45.5,26.1,1906.04,"1906-1-15 00:00:00"
1906,2,31.3,15.8,1906.12,"1906-2-15 00:00:00"
1906,3,64.5,37.4,1906.21,"1906-3-15 00:00:00"
1906,4,55.3,25.5,1906.29,"1906-4-15 00:00:00"
1906,5,57.7,23.2,1906.38,"1906-5-15 00:00:00"
1906,6,63.2,39.2,1906.46,"1906-6-15 00:00:00"
1906,7,103.6,21.2,1906.54,"1906-7-15 00:00:00"
1906,8,47.7,25.5,1906.62,"1906-8-15 00:00:00"
1906,9,56.1,15.3,1906.71,"1906-9-15 00:00:00"
1906,10,17.8,12.7,1906.79,"1906-10-15 00:00:00"
1906,11,38.9,23.7,1906.88,"1906-11-15 00:00:00"
1906,12,64.7,23.4,1906.96,"1906-12-15 00:00:00"
1907,1,76.4,21.7,1907.04,"1907-1-15 00:00:00"
1907,2,108.2,25.6,1907.12,"1907-2-15 00:00:00"
1907,3,60.7,33.4,1907.21,"1907-3-15 00:00:00"
1907,4,52.6,23.7,1907.29,"1907-4-15 00:00:00"
1907,5,42.9,23,1907.38,"1907-5-15 00:00:00"
1907,6,40.4,26.8,1907.46,"1907-6-15 00:00:00"
1907,7,49.7,19.5,1907.54,"1907-7-15 00:00:00"
1907,8,54.3,12.7,1907.62,"1907-8-15 00:00:00"
1907,9,85,16.9,1907.71,"1907-9-15 00:00:00"
1907,10,65.4,28,1907.79,"1907-10-15 00:00:00"
1907,11,61.5,29.4,1907.88,"1907-11-15 00:00:00"
1907,12,47.3,22.7,1907.96,"1907-12-15 00:00:00"
1908,1,39.2,17.7,1908.04,"1908-1-15 00:00:00"
1908,2,33.9,12.7,1908.12,"1908-2-15 00:00:00"
1908,3,28.7,15.6,1908.21,"1908-3-15 00:00:00"
1908,4,57.6,32.6,1908.29,"1908-4-15 00:00:00"
1908,5,40.8,23.2,1908.38,"1908-5-15 00:00:00"
1908,6,48.1,28.8,1908.46,"1908-6-15 00:00:00"
1908,7,39.5,23.9,1908.54,"1908-7-15 00:00:00"
1908,8,90.5,29.6,1908.62,"1908-8-15 00:00:00"
1908,9,86.9,24.2,1908.71,"1908-9-15 00:00:00"
1908,10,32.3,23.9,1908.79,"1908-10-15 00:00:00"
1908,11,45.5,24.7,1908.88,"1908-11-15 00:00:00"
1908,12,39.5,16.3,1908.96,"1908-12-15 00:00:00"
1909,1,56.7,31.3,1909.04,"1909-1-15 00:00:00"
1909,2,46.6,27.5,1909.12,"1909-2-15 00:00:00"
1909,3,66.3,41,1909.21,"1909-3-15 00:00:00"
1909,4,32.3,18.8,1909.29,"1909-4-15 00:00:00"
1909,5,36,15.7,1909.38,"1909-5-15 00:00:00"
1909,6,22.6,11.5,1909.46,"1909-6-15 00:00:00"
1909,7,35.8,30.9,1909.54,"1909-7-15 00:00:00"
1909,8,23.1,9.2,1909.62,"1909-8-15 00:00:00"
1909,9,38.8,17.1,1909.71,"1909-9-15 00:00:00"
1909,10,58.4,29.9,1909.79,"1909-10-15 00:00:00"
1909,11,55.8,24.1,1909.88,"1909-11-15 00:00:00"
1909,12,54.2,32.2,1909.96,"1909-12-15 00:00:00"
1910,1,26.4,15,1910.04,"1910-1-15 00:00:00"
1910,2,31.5,25.6,1910.12,"1910-2-15 00:00:00"
1910,3,21.4,8.2,1910.21,"1910-3-15 00:00:00"
1910,4,8.4,7.8,1910.29,"1910-4-15 00:00:00"
1910,5,22.2,13.1,1910.38,"1910-5-15 00:00:00"
1910,6,12.3,9.9,1910.46,"1910-6-15 00:00:00"
1910,7,14.1,10.5,1910.54,"1910-7-15 00:00:00"
1910,8,11.5,10.2,1910.62,"1910-8-15 00:00:00"
1910,9,26.2,21.1,1910.71,"1910-9-15 00:00:00"
1910,10,38.3,24.7,1910.79,"1910-10-15 00:00:00"
1910,11,4.9,7.2,1910.88,"1910-11-15 00:00:00"
1910,12,5.8,6.5,1910.96,"1910-12-15 00:00:00"
1911,1,3.4,4.4,1911.04,"1911-1-15 00:00:00"
1911,2,9,9.4,1911.12,"1911-2-15 00:00:00"
1911,3,7.8,8.5,1911.21,"1911-3-15 00:00:00"
1911,4,16.5,12.9,1911.29,"1911-4-15 00:00:00"
1911,5,9,8.3,1911.38,"1911-5-15 00:00:00"
1911,6,2.2,4,1911.46,"1911-6-15 00:00:00"
1911,7,3.5,4.9,1911.54,"1911-7-15 00:00:00"
1911,8,4,4.9,1911.62,"1911-8-15 00:00:00"
1911,9,4,6.3,1911.71,"1911-9-15 00:00:00"
1911,10,2.6,4.5,1911.79,"1911-10-15 00:00:00"
1911,11,4.2,4.5,1911.88,"1911-11-15 00:00:00"
1911,12,2.2,4.1,1911.96,"1911-12-15 00:00:00"
1912,1,0.3,1.4,1912.04,"1912-1-15 00:00:00"
1912,2,0,0,1912.12,"1912-2-15 00:00:00"
1912,3,4.9,6,1912.21,"1912-3-15 00:00:00"
1912,4,4.5,7.7,1912.29,"1912-4-15 00:00:00"
1912,5,4.4,4.9,1912.38,"1912-5-15 00:00:00"
1912,6,4.1,4.8,1912.46,"1912-6-15 00:00:00"
1912,7,3,4.9,1912.54,"1912-7-15 00:00:00"
1912,8,0.3,1.6,1912.62,"1912-8-15 00:00:00"
1912,9,9.5,7.2,1912.71,"1912-9-15 00:00:00"
1912,10,4.6,7.6,1912.79,"1912-10-15 00:00:00"
1912,11,1.1,3.5,1912.88,"1912-11-15 00:00:00"
1912,12,6.4,8.4,1912.96,"1912-12-15 00:00:00"
1913,1,2.3,3.6,1913.04,"1913-1-15 00:00:00"
1913,2,2.9,4.4,1913.12,"1913-2-15 00:00:00"
1913,3,0.5,1.7,1913.21,"1913-3-15 00:00:00"
1913,4,0.9,2.9,1913.29,"1913-4-15 00:00:00"
1913,5,0,0,1913.38,"1913-5-15 00:00:00"
1913,6,0,0,1913.46,"1913-6-15 00:00:00"
1913,7,1.7,3.7,1913.54,"1913-7-15 00:00:00"
1913,8,0.2,1.3,1913.62,"1913-8-15 00:00:00"
1913,9,1.2,3.6,1913.71,"1913-9-15 00:00:00"
1913,10,3.1,4.6,1913.79,"1913-10-15 00:00:00"
1913,11,0.7,2.2,1913.88,"1913-11-15 00:00:00"
1913,12,3.8,6.8,1913.96,"1913-12-15 00:00:00"
1914,1,2.8,6.1,1914.04,"1914-1-15 00:00:00"
1914,2,2.6,5,1914.12,"1914-2-15 00:00:00"
1914,3,3.1,5.1,1914.21,"1914-3-15 00:00:00"
1914,4,17.3,10.4,1914.29,"1914-4-15 00:00:00"
1914,5,5.2,8.2,1914.38,"1914-5-15 00:00:00"
1914,6,11.4,14.6,1914.46,"1914-6-15 00:00:00"
1914,7,5.4,5.6,1914.54,"1914-7-15 00:00:00"
1914,8,7.7,9.1,1914.62,"1914-8-15 00:00:00"
1914,9,12.7,13.2,1914.71,"1914-9-15 00:00:00"
1914,10,8.2,8.7,1914.79,"1914-10-15 00:00:00"
1914,11,16.4,8.1,1914.88,"1914-11-15 00:00:00"
1914,12,22.3,14.1,1914.96,"1914-12-15 00:00:00"
1915,1,23,10.4,1915.04,"1915-1-15 00:00:00"
1915,2,42.3,27.3,1915.12,"1915-2-15 00:00:00"
1915,3,38.8,21.1,1915.21,"1915-3-15 00:00:00"
1915,4,41.3,25.8,1915.29,"1915-4-15 00:00:00"
1915,5,33,33.4,1915.38,"1915-5-15 00:00:00"
1915,6,68.8,57,1915.46,"1915-6-15 00:00:00"
1915,7,71.6,32.9,1915.54,"1915-7-15 00:00:00"
1915,8,69.6,26.7,1915.62,"1915-8-15 00:00:00"
1915,9,49.5,20,1915.71,"1915-9-15 00:00:00"
1915,10,53.5,25.7,1915.79,"1915-10-15 00:00:00"
1915,11,42.5,14.5,1915.88,"1915-11-15 00:00:00"
1915,12,34.5,13.9,1915.96,"1915-12-15 00:00:00"
1916,1,45.3,21.3,1916.04,"1916-1-15 00:00:00"
1916,2,55.4,25.8,1916.12,"1916-2-15 00:00:00"
1916,3,67,23.4,1916.21,"1916-3-15 00:00:00"
1916,4,71.8,34,1916.29,"1916-4-15 00:00:00"
1916,5,74.5,30.9,1916.38,"1916-5-15 00:00:00"
1916,6,67.7,50.2,1916.46,"1916-6-15 00:00:00"
1916,7,53.5,39.9,1916.54,"1916-7-15 00:00:00"
1916,8,35.2,21.5,1916.62,"1916-8-15 00:00:00"
1916,9,45.1,26.8,1916.71,"1916-9-15 00:00:00"
1916,10,50.7,37.4,1916.79,"1916-10-15 00:00:00"
1916,11,65.6,29.2,1916.88,"1916-11-15 00:00:00"
1916,12,53,24.3,1916.96,"1916-12-15 00:00:00"
1917,1,74.7,21,1917.04,"1917-1-15 00:00:00"
1917,2,71.9,35.3,1917.12,"1917-2-15 00:00:00"
1917,3,94.8,19.8,1917.21,"1917-3-15 00:00:00"
1917,4,74.7,46.7,1917.29,"1917-4-15 00:00:00"
1917,5,114.1,31,1917.38,"1917-5-15 00:00:00"
1917,6,114.9,27.1,1917.46,"1917-6-15 00:00:00"
1917,7,119.8,33.5,1917.54,"1917-7-15 00:00:00"
1917,8,154.5,61,1917.62,"1917-8-15 00:00:00"
1917,9,129.4,45.2,1917.71,"1917-9-15 00:00:00"
1917,10,72.2,27.2,1917.79,"1917-10-15 00:00:00"
1917,11,96.4,22.3,1917.88,"1917-11-15 00:00:00"
1917,12,129.3,46.3,1917.96,"1917-12-15 00:00:00"
1918,1,96,21.6,1918.04,"1918-1-15 00:00:00"
1918,2,65.3,27.5,1918.12,"1918-2-15 00:00:00"
1918,3,72.2,27.1,1918.21,"1918-3-15 00:00:00"
1918,4,80.5,21.4,1918.29,"1918-4-15 00:00:00"
1918,5,76.7,33.7,1918.38,"1918-5-15 00:00:00"
1918,6,59.4,49,1918.46,"1918-6-15 00:00:00"
1918,7,107.6,28.1,1918.54,"1918-7-15 00:00:00"
1918,8,101.7,25.8,1918.62,"1918-8-15 00:00:00"
1918,9,79.9,25.1,1918.71,"1918-9-15 00:00:00"
1918,10,85,25.7,1918.79,"1918-10-15 00:00:00"
1918,11,83.4,58,1918.88,"1918-11-15 00:00:00"
1918,12,59.2,29.6,1918.96,"1918-12-15 00:00:00"
1919,1,48.1,27.9,1919.04,"1919-1-15 00:00:00"
1919,2,79.5,40.2,1919.12,"1919-2-15 00:00:00"
1919,3,66.5,25.2,1919.21,"1919-3-15 00:00:00"
1919,4,51.8,24,1919.29,"1919-4-15 00:00:00"
1919,5,88.1,34.1,1919.38,"1919-5-15 00:00:00"
1919,6,111.2,25.5,1919.46,"1919-6-15 00:00:00"
1919,7,64.7,22.7,1919.54,"1919-7-15 00:00:00"
1919,8,69,29,1919.62,"1919-8-15 00:00:00"
1919,9,54.7,14.2,1919.71,"1919-9-15 00:00:00"
1919,10,52.8,30.6,1919.79,"1919-10-15 00:00:00"
1919,11,42,26.7,1919.88,"1919-11-15 00:00:00"
1919,12,34.9,16.9,1919.96,"1919-12-15 00:00:00"
1920,1,51.1,31.3,1920.04,"1920-1-15 00:00:00"
1920,2,53.9,27.4,1920.12,"1920-2-15 00:00:00"
1920,3,70.2,46.7,1920.21,"1920-3-15 00:00:00"
1920,4,14.8,7.8,1920.29,"1920-4-15 00:00:00"
1920,5,33.3,16.8,1920.38,"1920-5-15 00:00:00"
1920,6,38.7,12.2,1920.46,"1920-6-15 00:00:00"
1920,7,27.5,10.5,1920.54,"1920-7-15 00:00:00"
1920,8,19.2,12.2,1920.62,"1920-8-15 00:00:00"
1920,9,36.3,23.5,1920.71,"1920-9-15 00:00:00"
1920,10,49.6,14.1,1920.79,"1920-10-15 00:00:00"
1920,11,27.2,15.9,1920.88,"1920-11-15 00:00:00"
1920,12,29.9,17.5,1920.96,"1920-12-15 00:00:00"
1921,1,31.5,18.2,1921.04,"1921-1-15 00:00:00"
1921,2,28.3,9.2,1921.12,"1921-2-15 00:00:00"
1921,3,26.7,16.2,1921.21,"1921-3-15 00:00:00"
1921,4,32.4,13.2,1921.29,"1921-4-15 00:00:00"
1921,5,22.2,20.6,1921.38,"1921-5-15 00:00:00"
1921,6,33.7,23.6,1921.46,"1921-6-15 00:00:00"
1921,7,41.9,29.5,1921.54,"1921-7-15 00:00:00"
1921,8,22.8,18.4,1921.62,"1921-8-15 00:00:00"
1921,9,17.8,10.8,1921.71,"1921-9-15 00:00:00"
1921,10,18.2,19,1921.79,"1921-10-15 00:00:00"
1921,11,17.8,17.6,1921.88,"1921-11-15 00:00:00"
1921,12,20.3,20.6,1921.96,"1921-12-15 00:00:00"
1922,1,11.8,9.8,1922.04,"1922-1-15 00:00:00"
1922,2,26.4,23.2,1922.12,"1922-2-15 00:00:00"
1922,3,54.7,42.3,1922.21,"1922-3-15 00:00:00"
1922,4,11,11.7,1922.29,"1922-4-15 00:00:00"
1922,5,8,10.1,1922.38,"1922-5-15 00:00:00"
1922,6,5.8,6.7,1922.46,"1922-6-15 00:00:00"
1922,7,10.9,11.2,1922.54,"1922-7-15 00:00:00"
1922,8,6.5,8.3,1922.62,"1922-8-15 00:00:00"
1922,9,4.7,4.2,1922.71,"1922-9-15 00:00:00"
1922,10,6.2,6.5,1922.79,"1922-10-15 00:00:00"
1922,11,7.4,5.4,1922.88,"1922-11-15 00:00:00"
1922,12,17.5,16.4,1922.96,"1922-12-15 00:00:00"
1923,1,4.5,8.2,1923.04,"1923-1-15 00:00:00"
1923,2,1.5,3.3,1923.12,"1923-2-15 00:00:00"
1923,3,3.3,5.2,1923.21,"1923-3-15 00:00:00"
1923,4,6.1,5.8,1923.29,"1923-4-15 00:00:00"
1923,5,3.2,4.2,1923.38,"1923-5-15 00:00:00"
1923,6,9.1,11.6,1923.46,"1923-6-15 00:00:00"
1923,7,3.5,5.5,1923.54,"1923-7-15 00:00:00"
1923,8,0.5,1.9,1923.62,"1923-8-15 00:00:00"
1923,9,13.2,7.8,1923.71,"1923-9-15 00:00:00"
1923,10,11.6,8.1,1923.79,"1923-10-15 00:00:00"
1923,11,10,9.2,1923.88,"1923-11-15 00:00:00"
1923,12,2.8,5.3,1923.96,"1923-12-15 00:00:00"
1924,1,0.5,1.9,1924.04,"1924-1-15 00:00:00"
1924,2,5.1,9.8,1924.12,"1924-2-15 00:00:00"
1924,3,1.8,4,1924.21,"1924-3-15 00:00:00"
1924,4,11.3,16.1,1924.29,"1924-4-15 00:00:00"
1924,5,20.8,14.6,1924.38,"1924-5-15 00:00:00"
1924,6,24,14,1924.46,"1924-6-15 00:00:00"
1924,7,28.1,15.5,1924.54,"1924-7-15 00:00:00"
1924,8,19.3,11.7,1924.62,"1924-8-15 00:00:00"
1924,9,25.1,12.2,1924.71,"1924-9-15 00:00:00"
1924,10,25.6,10.1,1924.79,"1924-10-15 00:00:00"
1924,11,22.5,20.9,1924.88,"1924-11-15 00:00:00"
1924,12,16.5,13.9,1924.96,"1924-12-15 00:00:00"
1925,1,5.5,7.1,1925.04,"1925-1-15 00:00:00"
1925,2,23.2,17.5,1925.12,"1925-2-15 00:00:00"
1925,3,18,12.4,1925.21,"1925-3-15 00:00:00"
1925,4,31.7,17.7,1925.29,"1925-4-15 00:00:00"
1925,5,42.8,18.1,1925.38,"1925-5-15 00:00:00"
1925,6,47.5,41.1,1925.46,"1925-6-15 00:00:00"
1925,7,38.5,13.1,1925.54,"1925-7-15 00:00:00"
1925,8,37.9,24.9,1925.62,"1925-8-15 00:00:00"
1925,9,60.2,18.8,1925.71,"1925-9-15 00:00:00"
1925,10,69.2,31.3,1925.79,"1925-10-15 00:00:00"
1925,11,58.6,34,1925.88,"1925-11-15 00:00:00"
1925,12,98.6,26,1925.96,"1925-12-15 00:00:00"
1926,1,71.8,23.7,1926.04,"1926-1-15 00:00:00"
1926,2,69.9,40.7,1926.12,"1926-2-15 00:00:00"
1926,3,62.5,29.3,1926.21,"1926-3-15 00:00:00"
1926,4,38.5,19.1,1926.29,"1926-4-15 00:00:00"
1926,5,64.3,21.8,1926.38,"1926-5-15 00:00:00"
1926,6,73.5,21,1926.46,"1926-6-15 00:00:00"
1926,7,52.3,39.7,1926.54,"1926-7-15 00:00:00"
1926,8,61.6,15.2,1926.62,"1926-8-15 00:00:00"
1926,9,60.8,29.2,1926.71,"1926-9-15 00:00:00"
1926,10,71.5,37.1,1926.79,"1926-10-15 00:00:00"
1926,11,60.5,29.1,1926.88,"1926-11-15 00:00:00"
1926,12,79.4,21.7,1926.96,"1926-12-15 00:00:00"
1927,1,81.6,26.5,1927.04,"1927-1-15 00:00:00"
1927,2,93,39.4,1927.12,"1927-2-15 00:00:00"
1927,3,69.6,36.6,1927.21,"1927-3-15 00:00:00"
1927,4,93.5,34,1927.29,"1927-4-15 00:00:00"
1927,5,79.1,24.6,1927.38,"1927-5-15 00:00:00"
1927,6,59.1,25.7,1927.46,"1927-6-15 00:00:00"
1927,7,54.9,26.9,1927.54,"1927-7-15 00:00:00"
1927,8,53.8,18.4,1927.62,"1927-8-15 00:00:00"
1927,9,68.4,29.9,1927.71,"1927-9-15 00:00:00"
1927,10,63.1,24.5,1927.79,"1927-10-15 00:00:00"
1927,11,67.2,24.4,1927.88,"1927-11-15 00:00:00"
1927,12,45.2,25.6,1927.96,"1927-12-15 00:00:00"
1928,1,83.5,21.9,1928.04,"1928-1-15 00:00:00"
1928,2,73.5,37.3,1928.12,"1928-2-15 00:00:00"
1928,3,85.5,24.1,1928.21,"1928-3-15 00:00:00"
1928,4,80.6,37.2,1928.29,"1928-4-15 00:00:00"
1928,5,77,52.2,1928.38,"1928-5-15 00:00:00"
1928,6,91.4,42.8,1928.46,"1928-6-15 00:00:00"
1928,7,98,29.8,1928.54,"1928-7-15 00:00:00"
1928,8,83.8,19.6,1928.62,"1928-8-15 00:00:00"
1928,9,89.7,32,1928.71,"1928-9-15 00:00:00"
1928,10,61.4,19.5,1928.79,"1928-10-15 00:00:00"
1928,11,50.3,23.6,1928.88,"1928-11-15 00:00:00"
1928,12,59,32.1,1928.96,"1928-12-15 00:00:00"
1929,1,68.9,23,1929.04,"1929-1-15 00:00:00"
1929,2,62.8,22.8,1929.12,"1929-2-15 00:00:00"
1929,3,50.2,27.2,1929.21,"1929-3-15 00:00:00"
1929,4,52.8,11.9,1929.29,"1929-4-15 00:00:00"
1929,5,58.2,19.6,1929.38,"1929-5-15 00:00:00"
1929,6,71.9,20.5,1929.46,"1929-6-15 00:00:00"
1929,7,70.2,15.5,1929.54,"1929-7-15 00:00:00"
1929,8,65.8,30.2,1929.62,"1929-8-15 00:00:00"
1929,9,34.4,15.1,1929.71,"1929-9-15 00:00:00"
1929,10,54,22.2,1929.79,"1929-10-15 00:00:00"
1929,11,81.1,25.7,1929.88,"1929-11-15 00:00:00"
1929,12,108,31.8,1929.96,"1929-12-15 00:00:00"
1930,1,65.3,24.4,1930.04,"1930-1-15 00:00:00"
1930,2,49.9,37.3,1930.12,"1930-2-15 00:00:00"
1930,3,35,13.3,1930.21,"1930-3-15 00:00:00"
1930,4,38.2,15.3,1930.29,"1930-4-15 00:00:00"
1930,5,36.8,12.2,1930.38,"1930-5-15 00:00:00"
1930,6,28.8,17.3,1930.46,"1930-6-15 00:00:00"
1930,7,21.9,8.4,1930.54,"1930-7-15 00:00:00"
1930,8,24.9,13.3,1930.62,"1930-8-15 00:00:00"
1930,9,32.1,20.4,1930.71,"1930-9-15 00:00:00"
1930,10,34.4,15.4,1930.79,"1930-10-15 00:00:00"
1930,11,35.6,24.3,1930.88,"1930-11-15 00:00:00"
1930,12,25.8,15.1,1930.96,"1930-12-15 00:00:00"
1931,1,14.6,10.6,1931.04,"1931-1-15 00:00:00"
1931,2,43.1,26.8,1931.12,"1931-2-15 00:00:00"
1931,3,30,12.7,1931.21,"1931-3-15 00:00:00"
1931,4,31.2,9.2,1931.29,"1931-4-15 00:00:00"
1931,5,24.6,9.3,1931.38,"1931-5-15 00:00:00"
1931,6,15.3,15.6,1931.46,"1931-6-15 00:00:00"
1931,7,17.4,12.2,1931.54,"1931-7-15 00:00:00"
1931,8,13,12.6,1931.62,"1931-8-15 00:00:00"
1931,9,19,7.3,1931.71,"1931-9-15 00:00:00"
1931,10,10,6.2,1931.79,"1931-10-15 00:00:00"
1931,11,18.7,14.9,1931.88,"1931-11-15 00:00:00"
1931,12,17.8,11,1931.96,"1931-12-15 00:00:00"
1932,1,12.1,10.9,1932.04,"1932-1-15 00:00:00"
1932,2,10.6,11.5,1932.12,"1932-2-15 00:00:00"
1932,3,11.2,11.5,1932.21,"1932-3-15 00:00:00"
1932,4,11.2,12.1,1932.29,"1932-4-15 00:00:00"
1932,5,17.9,13.5,1932.38,"1932-5-15 00:00:00"
1932,6,22.2,10.6,1932.46,"1932-6-15 00:00:00"
1932,7,9.6,9.6,1932.54,"1932-7-15 00:00:00"
1932,8,6.8,7.5,1932.62,"1932-8-15 00:00:00"
