"year","month","time","sunspots","sd","no","final","ts"
1912,7,"1912-7-15 00:00:00",4.9,2.6,31,1,1912.54
1912,8,"1912-8-15 00:00:00",0.5,2.1,31,1,1912.62
1912,9,"1912-9-15 00:00:00",15.9,3.7,30,1,1912.71
1912,10,"1912-10-15 00:00:00",7.6,3,31,1,1912.79
1912,11,"1912-11-15 00:00:00",1.9,2.3,30,1,1912.88
1912,12,"1912-12-15 00:00:00",10.6,3.3,31,1,1912.96
1913,1,"1913-1-15 00:00:00",3.8,2.4,31,1,1913.04
1913,2,"1913-2-15 00:00:00",4.8,2.6,28,1,1913.12
1913,3,"1913-3-15 00:00:00",0.8,2.1,31,1,1913.21
1913,4,"1913-4-15 00:00:00",1.6,2.2,30,1,1913.29
1913,5,"1913-5-15 00:00:00",0,2,31,1,1913.38
1913,6,"1913-6-15 00:00:00",0,2,30,1,1913.46
1913,7,"1913-7-15 00:00:00",2.9,2.4,31,1,1913.54
1913,8,"1913-8-15 00:00:00",0.4,2,31,1,1913.62
1913,9,"1913-9-15 00:00:00",2,2.3,30,1,1913.71
1913,10,"1913-10-15 00:00:00",5.2,2.6,31,1,1913.79
1913,11,"1913-11-15 00:00:00",1.2,2.1,30,1,1913.88
1913,12,"1913-12-15 00:00:00",6.3,2.8,31,1,1913.96
1914,1,"1914-1-15 00:00:00",4.7,2.6,31,1,1914.04
1914,2,"1914-2-15 00:00:00",4.4,2.5,28,1,1914.12
1914,3,"1914-3-15 00:00:00",5.3,2.6,31,1,1914.21
1914,4,"1914-4-15 00:00:00",28.9,4.8,30,1,1914.29
1914,5,"1914-5-15 00:00:00",8.7,3.1,31,1,1914.38
1914,6,"1914-6-15 00:00:00",19.1,4.1,30,1,1914.46
1914,7,"1914-7-15 00:00:00",9.1,3,31,1,1914.54
1914,8,"1914-8-15 00:00:00",12.9,3.5,31,1,1914.62
1914,9,"1914-9-15 00:00:00",21.2,4.2,30,1,1914.71
1914,10,"1914-10-15 00:00:00",13.7,3.5,31,1,1914.79
1914,11,"1914-11-15 00:00:00",27.3,4.7,30,1,1914.88
1914,12,"1914-12-15 00:00:00",37.3,5.4,31,1,1914.96
1915,1,"1915-1-15 00:00:00",38.5,5.5,31,1,1915.04
1915,2,"1915-2-15 00:00:00",70.4,7.5,28,1,1915.12
1915,3,"1915-3-15 00:00:00",64.8,7.2,31,1,1915.21
1915,4,"1915-4-15 00:00:00",68.9,7.4,30,1,1915.29
1915,5,"1915-5-15 00:00:00",55.1,6.7,31,1,1915.38
1915,6,"1915-6-15 00:00:00",114.7,9.5,30,1,1915.46
1915,7,"1915-7-15 00:00:00",119.4,9.7,31,1,1915.54
1915,8,"1915-8-15 00:00:00",116,9.6,31,1,1915.62
1915,9,"1915-9-15 00:00:00",82.4,8.1,30,1,1915.71
1915,10,"1915-10-15 00:00:00",89.1,8.4,31,1,1915.79
1915,11,"1915-11-15 00:00:00",70.9,7.5,30,1,1915.88
1915,12,"1915-12-15 00:00:00",57.5,6.8,31,1,1915.96
1916,1,"1916-1-15 00:00:00",75.5,7.8,31,1,1916.04
1916,2,"1916-2-15 00:00:00",92.4,8.6,29,1,1916.12
1916,3,"1916-3-15 00:00:00",111.7,9.4,31,1,1916.21
1916,4,"1916-4-15 00:00:00",119.8,9.8,30,1,1916.29
1916,5,"1916-5-15 00:00:00",124,9.9,31,1,1916.38
1916,6,"1916-6-15 00:00:00",112.9,9.5,30,1,1916.46
1916,7,"1916-7-15 00:00:00",89.3,8.4,31,1,1916.54
1916,8,"1916-8-15 00:00:00",58.6,6.9,31,1,1916.62
1916,9,"1916-9-15 00:00:00",75.1,7.7,30,1,1916.71
1916,10,"1916-10-15 00:00:00",84.5,8.2,31,1,1916.79
1916,11,"1916-11-15 00:00:00",109.5,9.3,30,1,1916.88
1916,12,"1916-12-15 00:00:00",88.3,8.4,31,1,1916.96
1917,1,"1917-1-15 00:00:00",124.5,10,31,1,1917.04
1917,2,"1917-2-15 00:00:00",119.9,9.8,28,1,1917.12
1917,3,"1917-3-15 00:00:00",158,11.2,31,1,1917.21
1917,4,"1917-4-15 00:00:00",124.6,10,30,1,1917.29
1917,5,"1917-5-15 00:00:00",190.2,12.3,31,1,1917.38
1917,6,"1917-6-15 00:00:00",191.4,12.3,30,1,1917.46
1917,7,"1917-7-15 00:00:00",199.7,12.6,31,1,1917.54
1917,8,"1917-8-15 00:00:00",257.7,14.3,31,1,1917.62
1917,9,"1917-9-15 00:00:00",215.6,13.1,30,1,1917.71
1917,10,"1917-10-15 00:00:00",120.3,9.8,31,1,1917.79
1917,11,"1917-11-15 00:00:00",160.7,11.3,30,1,1917.88
1917,12,"1917-12-15 00:00:00",215.5,13.1,31,1,1917.96
1918,1,"1918-1-15 00:00:00",160,11.3,31,1,1918.04
1918,2,"1918-2-15 00:00:00",108.7,9.3,28,1,1918.12
1918,3,"1918-3-15 00:00:00",120.4,9.8,31,1,1918.21
1918,4,"1918-4-15 00:00:00",134.1,10.3,30,1,1918.29
1918,5,"1918-5-15 00:00:00",127.9,10.1,31,1,1918.38
1918,6,"1918-6-15 00:00:00",99,8.9,30,1,1918.46
1918,7,"1918-7-15 00:00:00",179.5,11.9,31,1,1918.54
1918,8,"1918-8-15 00:00:00",169.6,11.6,31,1,1918.62
1918,9,"1918-9-15 00:00:00",133.2,10.3,30,1,1918.71
1918,10,"1918-10-15 00:00:00",141.7,10.6,31,1,1918.79
1918,11,"1918-11-15 00:00:00",139,10.5,30,1,1918.88
1918,12,"1918-12-15 00:00:00",98.5,8.9,31,1,1918.96
1919,1,"1919-1-15 00:00:00",80.2,8,31,1,1919.04
1919,2,"1919-2-15 00:00:00",132.5,10.3,28,1,1919.12
1919,3,"1919-3-15 00:00:00",110.9,9.4,31,1,1919.21
1919,4,"1919-4-15 00:00:00",86.3,8.3,30,1,1919.29
1919,5,"1919-5-15 00:00:00",146.9,10.8,31,1,1919.38
1919,6,"1919-6-15 00:00:00",185.3,12.1,30,1,1919.46
1919,7,"1919-7-15 00:00:00",107.8,9.3,31,1,1919.54
1919,8,"1919-8-15 00:00:00",115.1,9.6,31,1,1919.62
1919,9,"1919-9-15 00:00:00",91.1,8.5,30,1,1919.71
1919,10,"1919-10-15 00:00:00",88,8.4,31,1,1919.79
1919,11,"1919-11-15 00:00:00",69.9,7.5,30,1,1919.88
1919,12,"1919-12-15 00:00:00",58,6.8,31,1,1919.96
1920,1,"1920-1-15 00:00:00",85.3,8.2,31,1,1920.04
1920,2,"1920-2-15 00:00:00",89.8,8.5,29,1,1920.12
1920,3,"1920-3-15 00:00:00",116.9,9.6,31,1,1920.21
1920,4,"1920-4-15 00:00:00",24.7,4.5,30,1,1920.29
1920,5,"1920-5-15 00:00:00",55.4,6.6,31,1,1920.38
1920,6,"1920-6-15 00:00:00",64.6,7.2,30,1,1920.46
1920,7,"1920-7-15 00:00:00",45.7,6,31,1,1920.54
1920,8,"1920-8-15 00:00:00",31.9,5.1,31,1,1920.62
1920,9,"1920-9-15 00:00:00",60.5,7,30,1,1920.71
1920,10,"1920-10-15 00:00:00",82.7,8.1,31,1,1920.79
1920,11,"1920-11-15 00:00:00",45.3,6,30,1,1920.88
1920,12,"1920-12-15 00:00:00",49.8,6.3,31,1,1920.96
1921,1,"1921-1-15 00:00:00",52.5,6.5,31,1,1921.04
1921,2,"1921-2-15 00:00:00",47.1,6.1,28,1,1921.12
1921,3,"1921-3-15 00:00:00",44.5,6,31,1,1921.21
1921,4,"1921-4-15 00:00:00",54,6.6,30,1,1921.29
1921,5,"1921-5-15 00:00:00",37,5.5,31,1,1921.38
1921,6,"1921-6-15 00:00:00",56.2,6.7,30,1,1921.46
1921,7,"1921-7-15 00:00:00",69.7,7.4,31,1,1921.54
1921,8,"1921-8-15 00:00:00",38,5.5,31,1,1921.62
1921,9,"1921-9-15 00:00:00",29.6,4.9,30,1,1921.71
1921,10,"1921-10-15 00:00:00",30.3,5,31,1,1921.79
1921,11,"1921-11-15 00:00:00",29.6,5,30,1,1921.88
1921,12,"1921-12-15 00:00:00",33.9,5.3,31,1,1921.96
1922,1,"1922-1-15 00:00:00",19.7,4.1,31,1,1922.04
1922,2,"1922-2-15 00:00:00",43.9,6,28,1,1922.12
1922,3,"1922-3-15 00:00:00",91.3,8.5,31,1,1922.21
1922,4,"1922-4-15 00:00:00",18.3,4,30,1,1922.29
1922,5,"1922-5-15 00:00:00",13.4,3.5,31,1,1922.38
1922,6,"1922-6-15 00:00:00",9.8,3.1,30,1,1922.46
1922,7,"1922-7-15 00:00:00",18.3,4,31,1,1922.54
1922,8,"1922-8-15 00:00:00",10.9,3.3,31,1,1922.62
1922,9,"1922-9-15 00:00:00",7.8,2.8,30,1,1922.71
1922,10,"1922-10-15 00:00:00",10.4,3.2,31,1,1922.79
1922,11,"1922-11-15 00:00:00",12.2,3.3,30,1,1922.88
1922,12,"1922-12-15 00:00:00",29,5,31,1,1922.96
1923,1,"1923-1-15 00:00:00",7.5,3,31,1,1923.04
1923,2,"1923-2-15 00:00:00",2.5,2.3,28,1,1923.12
1923,3,"1923-3-15 00:00:00",5.5,2.6,31,1,1923.21
1923,4,"1923-4-15 00:00:00",10.2,3.1,30,1,1923.29
1923,5,"1923-5-15 00:00:00",5.3,2.6,31,1,1923.38
1923,6,"1923-6-15 00:00:00",15.3,3.7,30,1,1923.46
1923,7,"1923-7-15 00:00:00",5.9,2.7,31,1,1923.54
1923,8,"1923-8-15 00:00:00",0.8,2.1,31,1,1923.62
1923,9,"1923-9-15 00:00:00",22.1,4.2,30,1,1923.71
1923,10,"1923-10-15 00:00:00",19.5,4,31,1,1923.79
1923,11,"1923-11-15 00:00:00",16.7,3.8,30,1,1923.88
1923,12,"1923-12-15 00:00:00",4.6,2.6,31,1,1923.96
1924,1,"1924-1-15 00:00:00",0.8,2.1,31,1,1924.04
1924,2,"1924-2-15 00:00:00",8.5,3.1,29,1,1924.12
1924,3,"1924-3-15 00:00:00",3,2.4,31,1,1924.21
1924,4,"1924-4-15 00:00:00",18.9,4.2,30,1,1924.29
1924,5,"1924-5-15 00:00:00",34.6,5.3,31,1,1924.38
1924,6,"1924-6-15 00:00:00",40,5.6,30,1,1924.46
1924,7,"1924-7-15 00:00:00",46.9,6.1,31,1,1924.54
1924,8,"1924-8-15 00:00:00",32.1,5.1,31,1,1924.62
1924,9,"1924-9-15 00:00:00",41.9,5.8,30,1,1924.71
1924,10,"1924-10-15 00:00:00",42.6,5.8,31,1,1924.79
1924,11,"1924-11-15 00:00:00",37.5,5.6,30,1,1924.88
1924,12,"1924-12-15 00:00:00",27.5,4.8,31,1,1924.96
1925,1,"1925-1-15 00:00:00",9.1,3.1,31,1,1925.04
1925,2,"1925-2-15 00:00:00",38.6,5.6,28,1,1925.12
1925,3,"1925-3-15 00:00:00",30,5,31,1,1925.21
1925,4,"1925-4-15 00:00:00",53,6.5,30,1,1925.29
1925,5,"1925-5-15 00:00:00",71.4,7.5,31,1,1925.38
1925,6,"1925-6-15 00:00:00",79.1,7.9,30,1,1925.46
1925,7,"1925-7-15 00:00:00",64.2,7.2,31,1,1925.54
1925,8,"1925-8-15 00:00:00",63.3,7.1,31,1,1925.62
1925,9,"1925-9-15 00:00:00",100.3,8.9,30,1,1925.71
1925,10,"1925-10-15 00:00:00",115.3,9.6,31,1,1925.79
1925,11,"1925-11-15 00:00:00",97.6,8.8,30,1,1925.88
1925,12,"1925-12-15 00:00:00",164.4,11.4,31,1,1925.96
1926,1,"1926-1-15 00:00:00",119.7,9.8,31,1,1926.04
1926,2,"1926-2-15 00:00:00",116.4,9.6,28,1,1926.12
1926,3,"1926-3-15 00:00:00",104.2,9.1,31,1,1926.21
1926,4,"1926-4-15 00:00:00",64.2,7.2,30,1,1926.29
1926,5,"1926-5-15 00:00:00",107,9.2,31,1,1926.38
1926,6,"1926-6-15 00:00:00",122.4,9.9,30,1,1926.46
1926,7,"1926-7-15 00:00:00",87.2,8.3,31,1,1926.54
1926,8,"1926-8-15 00:00:00",102.7,9,31,1,1926.62
1926,9,"1926-9-15 00:00:00",101.4,9,30,1,1926.71
1926,10,"1926-10-15 00:00:00",119.3,9.7,31,1,1926.79
1926,11,"1926-11-15 00:00:00",100.8,9,30,1,1926.88
1926,12,"1926-12-15 00:00:00",132.4,10.3,31,1,1926.96
1927,1,"1927-1-15 00:00:00",136,10.4,31,1,1927.04
1927,2,"1927-2-15 00:00:00",155.1,11.1,28,1,1927.12
1927,3,"1927-3-15 00:00:00",116.1,9.6,31,1,1927.21
1927,4,"1927-4-15 00:00:00",155.8,11.1,30,1,1927.29
1927,5,"1927-5-15 00:00:00",131.9,10.2,31,1,1927.38
1927,6,"1927-6-15 00:00:00",98.5,8.8,30,1,1927.46
1927,7,"1927-7-15 00:00:00",91.6,8.5,31,1,1927.54
1927,8,"1927-8-15 00:00:00",89.6,8.4,31,1,1927.62
1927,9,"1927-9-15 00:00:00",114.1,9.5,30,1,1927.71
1927,10,"1927-10-15 00:00:00",105.2,9.1,31,1,1927.79
1927,11,"1927-11-15 00:00:00",112.1,9.4,30,1,1927.88
1927,12,"1927-12-15 00:00:00",75.3,7.7,31,1,1927.96
1928,1,"1928-1-15 00:00:00",139.2,10.5,31,1,1928.04
1928,2,"1928-2-15 00:00:00",122.4,9.9,29,1,1928.12
1928,3,"1928-3-15 00:00:00",142.4,10.7,31,1,1928.21
1928,4,"1928-4-15 00:00:00",134.3,10.3,30,1,1928.29
1928,5,"1928-5-15 00:00:00",128.3,10.1,31,1,1928.38
1928,6,"1928-6-15 00:00:00",152.4,11,30,1,1928.46
1928,7,"1928-7-15 00:00:00",163.4,11.4,31,1,1928.54
1928,8,"1928-8-15 00:00:00",139.6,10.5,31,1,1928.62
1928,9,"1928-9-15 00:00:00",149.6,10.9,30,1,1928.71
1928,10,"1928-10-15 00:00:00",102.3,9,31,1,1928.79
1928,11,"1928-11-15 00:00:00",83.9,8.2,30,1,1928.88
1928,12,"1928-12-15 00:00:00",98.3,8.8,31,1,1928.96
1929,1,"1929-1-15 00:00:00",114.8,9.6,31,1,1929.04
1929,2,"1929-2-15 00:00:00",104.7,9.1,28,1,1929.12
1929,3,"1929-3-15 00:00:00",83.8,8.2,31,1,1929.21
1929,4,"1929-4-15 00:00:00",87.9,8.4,30,1,1929.29
1929,5,"1929-5-15 00:00:00",97,8.8,31,1,1929.38
1929,6,"1929-6-15 00:00:00",119.9,9.8,30,1,1929.46
1929,7,"1929-7-15 00:00:00",117.1,9.6,31,1,1929.54
1929,8,"1929-8-15 00:00:00",109.6,9.3,31,1,1929.62
1929,9,"1929-9-15 00:00:00",57.3,6.8,30,1,1929.71
1929,10,"1929-10-15 00:00:00",90.1,8.5,31,1,1929.79
1929,11,"1929-11-15 00:00:00",135.1,10.4,30,1,1929.88
1929,12,"1929-12-15 00:00:00",179.9,12,31,1,1929.96
1930,1,"1930-1-15 00:00:00",108.8,9.3,31,1,1930.04
1930,2,"1930-2-15 00:00:00",83.1,8.1,28,1,1930.12
1930,3,"1930-3-15 00:00:00",58.4,6.8,31,1,1930.21
1930,4,"1930-4-15 00:00:00",63.7,7.1,30,1,1930.29
1930,5,"1930-5-15 00:00:00",61.4,7,31,1,1930.38
1930,6,"1930-6-15 00:00:00",48,6.2,30,1,1930.46
1930,7,"1930-7-15 00:00:00",36.5,5.4,31,1,1930.54
1930,8,"1930-8-15 00:00:00",41.5,5.7,31,1,1930.62
1930,9,"1930-9-15 00:00:00",53.5,6.5,30,1,1930.71
1930,10,"1930-10-15 00:00:00",57.2,6.8,31,1,1930.79
1930,11,"1930-11-15 00:00:00",59.4,6.9,30,1,1930.88
1930,12,"1930-12-15 00:00:00",43,5.9,31,1,1930.96
1931,1,"1931-1-15 00:00:00",24.4,4.5,31,1,1931.04
1931,2,"1931-2-15 00:00:00",71.8,7.6,28,1,1931.12
1931,3,"1931-3-15 00:00:00",50.1,6.3,31,1,1931.21
1931,4,"1931-4-15 00:00:00",52,6.4,30,1,1931.29
1931,5,"1931-5-15 00:00:00",40.8,5.7,31,1,1931.38
1931,6,"1931-6-15 00:00:00",25.5,4.7,30,1,1931.46
1931,7,"1931-7-15 00:00:00",29,4.8,31,1,1931.54
1931,8,"1931-8-15 00:00:00",21.6,4.3,31,1,1931.62
1931,9,"1931-9-15 00:00:00",31.7,5,30,1,1931.71
1931,10,"1931-10-15 00:00:00",16.6,3.7,31,1,1931.79
1931,11,"1931-11-15 00:00:00",31.2,5.1,30,1,1931.88
1931,12,"1931-12-15 00:00:00",29.7,4.9,31,1,1931.96
1932,1,"1932-1-15 00:00:00",20.1,4.1,31,1,1932.04
1932,2,"1932-2-15 00:00:00",17.6,3.9,29,1,1932.12
1932,3,"1932-3-15 00:00:00",18.8,4,31,1,1932.21
1932,4,"1932-4-15 00:00:00",18.7,4.1,30,1,1932.29
1932,5,"1932-5-15 00:00:00",29.7,4.9,31,1,1932.38
1932,6,"1932-6-15 00:00:00",36.9,5.4,30,1,1932.46
1932,7,"1932-7-15 00:00:00",16,3.8,31,1,1932.54
1932,8,"1932-8-15 00:00:00",11.3,3.3,31,1,1932.62
1932,9,"1932-9-15 00:00:00",6.6,2.7,30,1,1932.71
1932,10,"1932-10-15 00:00:00",14.8,3.5,31,1,1932.79
1932,11,"1932-11-15 00:00:00",13.7,3.5,30,1,1932.88
1932,12,"1932-12-15 00:00:00",18.5,3.9,31,1,1932.96
1933,1,"1933-1-15 00:00:00",20.4,4.2,31,1,1933.04
1933,2,"1933-2-15 00:00:00",36.9,5.6,28,1,1933.12
1933,3,"1933-3-15 00:00:00",16.8,3.8,31,1,1933.21
1933,4,"1933-4-15 00:00:00",4.9,2.6,30,1,1933.29
1933,5,"1933-5-15 00:00:00",5.3,2.6,31,1,1933.38
1933,6,"1933-6-15 00:00:00",8.7,3,30,1,1933.46
1933,7,"1933-7-15 00:00:00",4.7,2.6,31,1,1933.54
1933,8,"1933-8-15 00:00:00",0.4,2,31,1,1933.62
1933,9,"1933-9-15 00:00:00",8.5,3,30,1,1933.71
1933,10,"1933-10-15 00:00:00",5,2.6,31,1,1933.79
1933,11,"1933-11-15 00:00:00",1,2.1,30,1,1933.88
1933,12,"1933-12-15 00:00:00",0.4,2.1,31,1,1933.96
1934,1,"1934-1-15 00:00:00",5.7,2.7,31,1,1934.04
1934,2,"1934-2-15 00:00:00",12.9,3.4,28,1,1934.12
1934,3,"1934-3-15 00:00:00",7.2,2.8,31,1,1934.21
1934,4,"1934-4-15 00:00:00",18.8,4,30,1,1934.29
1934,5,"1934-5-15 00:00:00",32.9,5.2,31,1,1934.38
1934,6,"1934-6-15 00:00:00",11.2,3.3,30,1,1934.46
1934,7,"1934-7-15 00:00:00",15.3,3.7,31,1,1934.54
1934,8,"1934-8-15 00:00:00",13.9,3.6,31,1,1934.62
1934,9,"1934-9-15 00:00:00",6.7,2.8,30,1,1934.71
1934,10,"1934-10-15 00:00:00",9.5,3,31,1,1934.79
1934,11,"1934-11-15 00:00:00",14.5,3.6,30,1,1934.88
1934,12,"1934-12-15 00:00:00",25.7,4.7,31,1,1934.96
1935,1,"1935-1-15 00:00:00",31.1,5,31,1,1935.04
1935,2,"1935-2-15 00:00:00",34.1,5.2,28,1,1935.12
1935,3,"1935-3-15 00:00:00",38.5,5.6,31,1,1935.21
1935,4,"1935-4-15 00:00:00",20.4,4.2,30,1,1935.29
1935,5,"1935-5-15 00:00:00",45.4,6.1,31,1,1935.38
1935,6,"1935-6-15 00:00:00",76.2,7.8,30,1,1935.46
1935,7,"1935-7-15 00:00:00",56.5,6.7,31,1,1935.54
1935,8,"1935-8-15 00:00:00",50.2,6.3,31,1,1935.62
1935,9,"1935-9-15 00:00:00",70.1,7.5,30,1,1935.71
1935,10,"1935-10-15 00:00:00",88.7,8.4,31,1,1935.79
1935,11,"1935-11-15 00:00:00",107,9.2,30,1,1935.88
1935,12,"1935-12-15 00:00:00",102.5,9,31,1,1935.96
1936,1,"1936-1-15 00:00:00",104.7,9.1,31,1,1936.04
1936,2,"1936-2-15 00:00:00",123.9,9.9,29,1,1936.12
1936,3,"1936-3-15 00:00:00",128.4,10.1,31,1,1936.21
1936,4,"1936-4-15 00:00:00",124.8,10,30,1,1936.29
1936,5,"1936-5-15 00:00:00",90.9,8.5,31,1,1936.38
1936,6,"1936-6-15 00:00:00",116.7,9.6,30,1,1936.46
1936,7,"1936-7-15 00:00:00",87.2,8.3,31,1,1936.54
1936,8,"1936-8-15 00:00:00",145,10.7,31,1,1936.62
1936,9,"1936-9-15 00:00:00",126.7,10,30,1,1936.71
1936,10,"1936-10-15 00:00:00",148.2,10.9,31,1,1936.79
1936,11,"1936-11-15 00:00:00",192.3,12.4,30,1,1936.88
1936,12,"1936-12-15 00:00:00",205.6,12.8,31,1,1936.96
1937,1,"1937-1-15 00:00:00",220.9,13.3,31,1,1937.04
1937,2,"1937-2-15 00:00:00",214.1,13,28,1,1937.12
1937,3,"1937-3-15 00:00:00",139.7,10.5,31,1,1937.21
1937,4,"1937-4-15 00:00:00",182.2,12,30,1,1937.29
1937,5,"1937-5-15 00:00:00",194.4,12.4,31,1,1937.38
1937,6,"1937-6-15 00:00:00",217.1,13.1,30,1,1937.46
1937,7,"1937-7-15 00:00:00",241.8,13.9,31,1,1937.54
1937,8,"1937-8-15 00:00:00",229.5,13.5,31,1,1937.62
1937,9,"1937-9-15 00:00:00",167.9,11.6,30,1,1937.71
1937,10,"1937-10-15 00:00:00",208.2,12.9,31,1,1937.79
1937,11,"1937-11-15 00:00:00",123.9,9.9,30,1,1937.88
1937,12,"1937-12-15 00:00:00",147.9,10.8,31,1,1937.96
1938,1,"1938-1-15 00:00:00",164,11.4,31,1,1938.04
1938,2,"1938-2-15 00:00:00",198.6,12.6,28,1,1938.12
1938,3,"1938-3-15 00:00:00",144.2,10.7,31,1,1938.21
1938,4,"1938-4-15 00:00:00",168.4,11.6,30,1,1938.29
1938,5,"1938-5-15 00:00:00",212.3,13,31,1,1938.38
1938,6,"1938-6-15 00:00:00",162.6,11.4,30,1,1938.46
1938,7,"1938-7-15 00:00:00",275.6,14.8,31,1,1938.54
1938,8,"1938-8-15 00:00:00",192.8,12.4,31,1,1938.62
1938,9,"1938-9-15 00:00:00",149.3,10.9,30,1,1938.71
1938,10,"1938-10-15 00:00:00",165.3,11.5,31,1,1938.79
1938,11,"1938-11-15 00:00:00",203.6,12.7,30,1,1938.88
1938,12,"1938-12-15 00:00:00",154.7,11.1,31,1,1938.96
1939,1,"1939-1-15 00:00:00",133.9,10.3,31,1,1939.04
1939,2,"1939-2-15 00:00:00",129,10.1,28,1,1939.12
1939,3,"1939-3-15 00:00:00",107.8,9.3,31,1,1939.21
1939,4,"1939-4-15 00:00:00",181.9,12,30,1,1939.29
1939,5,"1939-5-15 00:00:00",197.3,12.5,31,1,1939.38
1939,6,"1939-6-15 00:00:00",168.3,11.6,30,1,1939.46
1939,7,"1939-7-15 00:00:00",162.6,11.4,31,1,1939.54
1939,8,"1939-8-15 00:00:00",176.3,11.8,31,1,1939.62
1939,9,"1939-9-15 00:00:00",187.7,12.2,30,1,1939.71
1939,10,"1939-10-15 00:00:00",146.9,10.8,31,1,1939.79
1939,11,"1939-11-15 00:00:00",113.7,9.5,30,1,1939.88
1939,12,"1939-12-15 00:00:00",70.2,7.5,31,1,1939.96
1940,1,"1940-1-15 00:00:00",84.1,8.2,31,1,1940.04
1940,2,"1940-2-15 00:00:00",99.1,8.9,29,1,1940.12
1940,3,"1940-3-15 00:00:00",138.9,10.5,31,1,1940.21
1940,4,"1940-4-15 00:00:00",101.1,9,30,1,1940.29
1940,5,"1940-5-15 00:00:00",90.6,8.5,31,1,1940.38
1940,6,"1940-6-15 00:00:00",139.8,10.5,30,1,1940.46
1940,7,"1940-7-15 00:00:00",112.5,9.5,31,1,1940.54
1940,8,"1940-8-15 00:00:00",175.9,11.8,31,1,1940.62
1940,9,"1940-9-15 00:00:00",110.8,9.4,30,1,1940.71
1940,10,"1940-10-15 00:00:00",91.5,8.5,31,1,1940.79
1940,11,"1940-11-15 00:00:00",97.4,8.8,30,1,1940.88
1940,12,"1940-12-15 00:00:00",113.8,9.5,31,1,1940.96
1941,1,"1941-1-15 00:00:00",76.1,7.8,31,1,1941.04
1941,2,"1941-2-15 00:00:00",74.3,7.7,28,1,1941.12
1941,3,"1941-3-15 00:00:00",77.5,7.8,31,1,1941.21
1941,4,"1941-4-15 00:00:00",54.6,6.6,30,1,1941.29
1941,5,"1941-5-15 00:00:00",49,6.3,31,1,1941.38
1941,6,"1941-6-15 00:00:00",99.6,8.9,30,1,1941.46
1941,7,"1941-7-15 00:00:00",111.4,9.4,31,1,1941.54
1941,8,"1941-8-15 00:00:00",100.1,8.9,31,1,1941.62
1941,9,"1941-9-15 00:00:00",109.8,9.4,30,1,1941.71
1941,10,"1941-10-15 00:00:00",77.2,7.8,31,1,1941.79
1941,11,"1941-11-15 00:00:00",64,7.2,30,1,1941.88
1941,12,"1941-12-15 00:00:00",56.2,6.7,31,1,1941.96
1942,1,"1942-1-15 00:00:00",59.5,6.9,31,1,1942.04
1942,2,"1942-2-15 00:00:00",87.9,8.4,28,1,1942.12
1942,3,"1942-3-15 00:00:00",90.4,8.5,31,1,1942.21
1942,4,"1942-4-15 00:00:00",101.2,9,30,1,1942.29
1942,5,"1942-5-15 00:00:00",41.8,5.8,31,1,1942.38
1942,6,"1942-6-15 00:00:00",18.9,4,30,1,1942.46
1942,7,"1942-7-15 00:00:00",29.6,4.9,31,1,1942.54
1942,8,"1942-8-15 00:00:00",33.7,5.2,31,1,1942.62
1942,9,"1942-9-15 00:00:00",28.7,4.8,30,1,1942.71
1942,10,"1942-10-15 00:00:00",32,5.1,31,1,1942.79
1942,11,"1942-11-15 00:00:00",51.3,6.4,30,1,1942.88
1942,12,"1942-12-15 00:00:00",37.6,5.5,31,1,1942.96
1943,1,"1943-1-15 00:00:00",20.7,4.1,31,1,1943.04
1943,2,"1943-2-15 00:00:00",48.1,6.2,28,1,1943.12
1943,3,"1943-3-15 00:00:00",45.7,6,31,1,1943.21
1943,4,"1943-4-15 00:00:00",43.5,5.9,30,1,1943.29
1943,5,"1943-5-15 00:00:00",23.6,4.3,31,1,1943.38
1943,6,"1943-6-15 00:00:00",12.7,3.4,30,1,1943.46
1943,7,"1943-7-15 00:00:00",22,4.3,31,1,1943.54
1943,8,"1943-8-15 00:00:00",32.3,5.1,31,1,1943.62
1943,9,"1943-9-15 00:00:00",16.7,3.9,30,1,1943.71
1943,10,"1943-10-15 00:00:00",13,3.4,31,1,1943.79
1943,11,"1943-11-15 00:00:00",17,3.9,30,1,1943.88
1943,12,"1943-12-15 00:00:00",31.4,5.1,31,1,1943.96
1944,1,"1944-1-15 00:00:00",6.1,2.7,31,1,1944.04
1944,2,"1944-2-15 00:00:00",0.8,2.1,29,1,1944.12
1944,3,"1944-3-15 00:00:00",18.3,4,31,1,1944.21
1944,4,"1944-4-15 00:00:00",0.4,2.1,30,1,1944.29
1944,5,"1944-5-15 00:00:00",4.1,2.6,31,1,1944.38
1944,6,"1944-6-15 00:00:00",8.2,2.8,30,1,1944.46
1944,7,"1944-7-15 00:00:00",8.5,2.9,31,1,1944.54
1944,8,"1944-8-15 00:00:00",27.9,4.8,31,1,1944.62
1944,9,"1944-9-15 00:00:00",23.7,4.4,30,1,1944.71
1944,10,"1944-10-15 00:00:00",28.1,4.8,31,1,1944.79
1944,11,"1944-11-15 00:00:00",17.9,3.9,30,1,1944.88
1944,12,"1944-12-15 00:00:00",47.4,6.2,31,1,1944.96
1945,1,"1945-1-15 00:00:00",30.8,5,31,1,1945.04
1945,2,"1945-2-15 00:00:00",21.2,4.2,28,1,1945.12
1945,3,"1945-3-15 00:00:00",35.9,5.4,31,1,1945.21
